queue_position,task_key,title,requirement_file,requirement_line,classification
742,06-security-testing-observability.md#T-06.02.03.03,Ensure `frame-ancestors 'none'` in CSP prevents clickjacking,kanban/epics/06-security-testing-observability.md,159,unrecorded_before_furthest_merged_task
743,06-security-testing-observability.md#T-06.02.03.04,Write integration tests: verify all security headers present and correct on responses,kanban/epics/06-security-testing-observability.md,160,unrecorded_before_furthest_merged_task
744,06-security-testing-observability.md#T-06.02.03.05,Add CI check that fails if required security headers are missing or misconfigured,kanban/epics/06-security-testing-observability.md,161,unrecorded_before_furthest_merged_task
745,06-security-testing-observability.md#T-06.02.04.01,"Implement CORS middleware with exact origin allowlist (env config, not wildcard)",kanban/epics/06-security-testing-observability.md,172,unrecorded_before_furthest_merged_task
746,06-security-testing-observability.md#T-06.02.04.02,Ensure credentialed CORS (credentials: include) never accepts wildcard origin,kanban/epics/06-security-testing-observability.md,173,unrecorded_before_furthest_merged_task
747,06-security-testing-observability.md#T-06.02.04.03,Restrict allowed methods to required subset; restrict allowed headers,kanban/epics/06-security-testing-observability.md,174,unrecorded_before_furthest_merged_task
748,06-security-testing-observability.md#T-06.02.04.04,Cache preflight response (e.g. `Access-Control-Max-Age: 3600`),kanban/epics/06-security-testing-observability.md,175,unrecorded_before_furthest_merged_task
749,06-security-testing-observability.md#T-06.02.04.05,"Write CORS integration tests: valid origin, invalid origin, credentialed request, preflight",kanban/epics/06-security-testing-observability.md,176,unrecorded_before_furthest_merged_task
750,06-security-testing-observability.md#T-06.03.01.01,"Design authorization policy engine: roles, capabilities/permissions, resource types, scopes (profile, system)",kanban/epics/06-security-testing-observability.md,195,unrecorded_before_furthest_merged_task
751,06-security-testing-observability.md#T-06.03.01.02,Implement `AuthorizationService` with deny-by-default policy resolution,kanban/epics/06-security-testing-observability.md,196,unrecorded_before_furthest_merged_task
752,06-security-testing-observability.md#T-06.03.01.03,Implement NestJS guard/decorator for endpoint-level permission checks,kanban/epics/06-security-testing-observability.md,197,unrecorded_before_furthest_merged_task
753,06-security-testing-observability.md#T-06.03.01.04,Implement profile-scoped data access: load resources by both `id` and `activeProfileId`; reject cross-profile access,kanban/epics/06-security-testing-observability.md,198,unrecorded_before_furthest_merged_task
754,06-security-testing-observability.md#T-06.03.01.05,"Extend authorization to background workers, AI tool calls, file access URLs, exports, and admin actions",kanban/epics/06-security-testing-observability.md,199,unrecorded_before_furthest_merged_task
755,06-security-testing-observability.md#T-06.03.01.06,"Implement staff role permissions: deny-by-default, additive by role (CS, CRM, Finance, Legal, Ops, Admin)",kanban/epics/06-security-testing-observability.md,200,unrecorded_before_furthest_merged_task
756,06-security-testing-observability.md#T-06.03.01.07,Ensure all staff permissions are explicit capabilities; high-risk commands require dedicated capability + step-up auth,kanban/epics/06-security-testing-observability.md,201,unrecorded_before_furthest_merged_task
757,06-security-testing-observability.md#T-06.03.01.08,"Write integration tests: each role's permitted/denied actions, profile isolation, cross-tenant BOLA attempts",kanban/epics/06-security-testing-observability.md,202,unrecorded_before_furthest_merged_task
758,06-security-testing-observability.md#T-06.03.01.09,"Ensure AuthorizationService logs every authorization denial as a structured audit event with actor, resource, action, reason, timestamp",kanban/epics/06-security-testing-observability.md,203,unrecorded_before_furthest_merged_task
759,06-security-testing-observability.md#T-06.03.01.10,Write integration test: authorization denials are logged and appear on audit event dashboard,kanban/epics/06-security-testing-observability.md,204,unrecorded_before_furthest_merged_task
760,06-security-testing-observability.md#T-06.03.02.01,Audit all existing resource-loading endpoints for BOLA gaps (load by ID without profile scope check),kanban/epics/06-security-testing-observability.md,215,unrecorded_before_furthest_merged_task
761,06-security-testing-observability.md#T-06.03.02.02,"Implement reusable query scope filter: `where({ id, profileId: activeProfileId })` for customer resources",kanban/epics/06-security-testing-observability.md,216,unrecorded_before_furthest_merged_task
762,06-security-testing-observability.md#T-06.03.02.03,"Ensure staff/staff-admin routes verify explicit permission, not just ""is staff""",kanban/epics/06-security-testing-observability.md,217,unrecorded_before_furthest_merged_task
763,06-security-testing-observability.md#T-06.03.02.04,"Write BOLA/IDOR penetration tests: attempt cross-profile access via UUID enumeration, direct ID manipulation",kanban/epics/06-security-testing-observability.md,218,unrecorded_before_furthest_merged_task
764,06-security-testing-observability.md#T-06.03.02.05,"Add DAST/security E2E: attempt access to another profile's invoices, orders, contracts, wallet",kanban/epics/06-security-testing-observability.md,219,unrecorded_before_furthest_merged_task
765,06-security-testing-observability.md#T-06.03.03.01,"Implement audit-logging interceptor for ownership/role/identity changes: before/after values, actor, timestamp",kanban/epics/06-security-testing-observability.md,230,unrecorded_before_furthest_merged_task
766,06-security-testing-observability.md#T-06.03.03.02,"Implement dual-approval engine: configurable IRR threshold, second authorized user approval needed",kanban/epics/06-security-testing-observability.md,231,unrecorded_before_furthest_merged_task
767,06-security-testing-observability.md#T-06.03.03.03,"Implement emergency override: reason, elevated permission, immediate alert, audit review",kanban/epics/06-security-testing-observability.md,232,unrecorded_before_furthest_merged_task
768,06-security-testing-observability.md#T-06.03.03.04,"Write integration tests: dual-approval flow, override flow, denial flow, alert triggers",kanban/epics/06-security-testing-observability.md,233,unrecorded_before_furthest_merged_task
769,06-security-testing-observability.md#T-06.04.01.01,"Audit existing Zod schemas for completeness: types, lengths, ranges, enums, pagination caps",kanban/epics/06-security-testing-observability.md,252,unrecorded_before_furthest_merged_task
770,06-security-testing-observability.md#T-06.04.01.02,Add `z.strictObject()` or `stripUnknown: false` to all command DTOs to reject unknown fields,kanban/epics/06-security-testing-observability.md,253,unrecorded_before_furthest_merged_task
771,06-security-testing-observability.md#T-06.04.01.03,"Implement reusable pagination validation: max limit, cursor/offset constraints",kanban/epics/06-security-testing-observability.md,254,unrecorded_before_furthest_merged_task
772,06-security-testing-observability.md#T-06.04.01.04,"Add Zod refinement for business-rule validation (e.g. date ranges, amount limits)",kanban/epics/06-security-testing-observability.md,255,unrecorded_before_furthest_merged_task
773,06-security-testing-observability.md#T-06.04.01.05,"Write unit tests: valid request, invalid type, out of range, extra field, pagination abuse",kanban/epics/06-security-testing-observability.md,256,unrecorded_before_furthest_merged_task
774,06-security-testing-observability.md#T-06.04.02.01,Audit all database access for raw SQL; flag any untrusted interpolation,kanban/epics/06-security-testing-observability.md,267,unrecorded_before_furthest_merged_task
775,06-security-testing-observability.md#T-06.04.02.02,Implement allowlist-based field mapping for dynamic `ORDER BY` / `WHERE` fields,kanban/epics/06-security-testing-observability.md,268,unrecorded_before_furthest_merged_task
776,06-security-testing-observability.md#T-06.04.02.03,Add lint rule: forbid raw SQL interpolation of non-literal strings,kanban/epics/06-security-testing-observability.md,269,unrecorded_before_furthest_merged_task
777,06-security-testing-observability.md#T-06.04.02.04,Write SAST scan configuration targeting SQL injection patterns,kanban/epics/06-security-testing-observability.md,270,unrecorded_before_furthest_merged_task
778,06-security-testing-observability.md#T-06.04.03.01,Implement or integrate DOM purify / allowlist HTML sanitizer for rich text content,kanban/epics/06-security-testing-observability.md,281,unrecorded_before_furthest_merged_task
779,06-security-testing-observability.md#T-06.04.03.02,Audit all `dangerouslySetInnerHTML` usage; replace with sanitizer or remove,kanban/epics/06-security-testing-observability.md,282,unrecorded_before_furthest_merged_task
780,06-security-testing-observability.md#T-06.04.03.03,"Add lint rule: ban `eval`, `new Function`, string `setTimeout`/`setInterval`, `document.write`",kanban/epics/06-security-testing-observability.md,283,unrecorded_before_furthest_merged_task
781,06-security-testing-observability.md#T-06.04.03.04,Ensure all user-provided data in React is rendered as text (not HTML) by default,kanban/epics/06-security-testing-observability.md,284,unrecorded_before_furthest_merged_task
782,06-security-testing-observability.md#T-06.04.03.05,"Write unit tests: XSS vectors through sanitizer, URL params, user display names, rich text fields",kanban/epics/06-security-testing-observability.md,285,unrecorded_before_furthest_merged_task
783,06-security-testing-observability.md#T-06.04.04.01,Implement SSRF guard middleware: intercept all outbound HTTP requests from the application,kanban/epics/06-security-testing-observability.md,296,unrecorded_before_furthest_merged_task
784,06-security-testing-observability.md#T-06.04.04.02,"Build allowlist-based URL validator: permit only configured HTTPS hosts, reject IP literals when hostname expected",kanban/epics/06-security-testing-observability.md,297,unrecorded_before_furthest_merged_task
785,06-security-testing-observability.md#T-06.04.04.03,"Block private/link-local/metadata IP ranges (127.0.0.0/8, 10.0.0.0/8, 172.16.0.0/12, 192.168.0.0/16, 169.254.0.0/16, ::1, fd00::/8)",kanban/epics/06-security-testing-observability.md,298,unrecorded_before_furthest_merged_task
786,06-security-testing-observability.md#T-06.04.04.04,Enforce redirect limits (e.g. max 5 redirects) and verify each redirect destination,kanban/epics/06-security-testing-observability.md,299,unrecorded_before_furthest_merged_task
787,06-security-testing-observability.md#T-06.04.04.05,"Set strict timeouts, response-size caps (e.g. 10MB) per outbound call",kanban/epics/06-security-testing-observability.md,300,unrecorded_before_furthest_merged_task
788,06-security-testing-observability.md#T-06.04.04.06,"Write SSRF injection tests: internal IPs, metadata endpoints (169.254.169.254), redirect to private, DNS rebinding",kanban/epics/06-security-testing-observability.md,301,unrecorded_before_furthest_merged_task
789,06-security-testing-observability.md#T-06.05.01.01,"Design rate-limiting dimensions: IP, user, profile, device, action. Define limit configuration schema",kanban/epics/06-security-testing-observability.md,320,unrecorded_before_furthest_merged_task
790,06-security-testing-observability.md#T-06.05.01.02,"Implement PostgreSQL-backed rate-limit counters (durable, required for critical paths)",kanban/epics/06-security-testing-observability.md,321,unrecorded_before_furthest_merged_task
791,06-security-testing-observability.md#T-06.05.01.03,"Implement Redis-accelerated rate-limit counters (optional, fallback to PG)",kanban/epics/06-security-testing-observability.md,322,unrecorded_before_furthest_merged_task
792,06-security-testing-observability.md#T-06.05.01.04,Implement NestJS rate-limit guard/decorator with configurable dimensions and limits,kanban/epics/06-security-testing-observability.md,323,unrecorded_before_furthest_merged_task
793,06-security-testing-observability.md#T-06.05.01.05,Implement edge-layer rate limiting (nginx/openresty/Caddy config or WAF),kanban/epics/06-security-testing-observability.md,324,unrecorded_before_furthest_merged_task
794,06-security-testing-observability.md#T-06.05.01.06,Ensure `429` response includes `Retry-After` header and localized safe message,kanban/epics/06-security-testing-observability.md,325,unrecorded_before_furthest_merged_task
795,06-security-testing-observability.md#T-06.05.01.07,"Write integration tests: IP limit, user limit, profile limit, action limit; verify Redis loss doesn't weaken critical limits",kanban/epics/06-security-testing-observability.md,326,unrecorded_before_furthest_merged_task
796,06-security-testing-observability.md#T-06.05.02.01,"Configure OTP send limits: 1/dest/60s, 5/hour, 10/day; IP+device aggregates",kanban/epics/06-security-testing-observability.md,337,unrecorded_before_furthest_merged_task
797,06-security-testing-observability.md#T-06.05.02.02,Configure OTP verify limits: 5 failed attempts per challenge → invalidate,kanban/epics/06-security-testing-observability.md,338,unrecorded_before_furthest_merged_task
798,06-security-testing-observability.md#T-06.05.02.03,Configure login limits: progressive delay after 5 failures per account+IP in 15min; IP/device spray detection,kanban/epics/06-security-testing-observability.md,339,unrecorded_before_furthest_merged_task
799,06-security-testing-observability.md#T-06.05.02.04,Configure password reset: 5 starts per account or dest/hour; separate IP limits,kanban/epics/06-security-testing-observability.md,340,unrecorded_before_furthest_merged_task
800,06-security-testing-observability.md#T-06.05.02.05,Configure order/consultation limits: 5 per profile/minute; idempotency key as secondary protect,kanban/epics/06-security-testing-observability.md,341,unrecorded_before_furthest_merged_task
801,06-security-testing-observability.md#T-06.05.02.06,Configure wallet/payment/refund limits: 10 per profile/minute; stricter provider+anomaly controls,kanban/epics/06-security-testing-observability.md,342,unrecorded_before_furthest_merged_task
802,06-security-testing-observability.md#T-06.05.02.07,"Configure file upload limits: 20 per profile/minute; concurrent upload, size, storage quotas",kanban/epics/06-security-testing-observability.md,343,unrecorded_before_furthest_merged_task
803,06-security-testing-observability.md#T-06.05.02.08,"Configure AI limits: per-user requests, concurrency, token, cost budgets; stricter for tool-enabled actions",kanban/epics/06-security-testing-observability.md,344,unrecorded_before_furthest_merged_task
804,06-security-testing-observability.md#T-06.05.02.09,Admin UI: view/edit limits within safe min/max bounds; versioned configuration,kanban/epics/06-security-testing-observability.md,345,unrecorded_before_furthest_merged_task
805,06-security-testing-observability.md#T-06.05.02.10,"Emergency rule engine: security can set temporary rules with owner, expiry, reason, audit record",kanban/epics/06-security-testing-observability.md,346,unrecorded_before_furthest_merged_task
806,06-security-testing-observability.md#T-06.05.02.11,"Write tests: each action limit enforced correctly, admin tuning, emergency override",kanban/epics/06-security-testing-observability.md,347,unrecorded_before_furthest_merged_task
807,06-security-testing-observability.md#T-06.06.01.01,Implement upload validation pipeline: extension allowlist → MIME detection → size check → malware scan → store,kanban/epics/06-security-testing-observability.md,366,unrecorded_before_furthest_merged_task
808,06-security-testing-observability.md#T-06.06.01.02,"Build extension+MIME allowlist configurable by category (docs, images, video) with admin limits",kanban/epics/06-security-testing-observability.md,367,unrecorded_before_furthest_merged_task
809,06-security-testing-observability.md#T-06.06.01.03,Generate random object keys (UUID); never use original filenames in storage path,kanban/epics/06-security-testing-observability.md,368,unrecorded_before_furthest_merged_task
810,06-security-testing-observability.md#T-06.06.01.04,Implement malware scanning integration (ClamAV socket or cloud API) with Quarantine state on detection,kanban/epics/06-security-testing-observability.md,369,unrecorded_before_furthest_merged_task
811,06-security-testing-observability.md#T-06.06.01.05,Implement download disposition: potentially active formats → `Content-Disposition: attachment`; safe formats → inline only after sandbox preview,kanban/epics/06-security-testing-observability.md,370,unrecorded_before_furthest_merged_task
812,06-security-testing-observability.md#T-06.06.01.06,Ensure uploads are private by default; access via short-lived authorized URLs or backend streaming after auth check,kanban/epics/06-security-testing-observability.md,371,unrecorded_before_furthest_merged_task
813,06-security-testing-observability.md#T-06.06.01.07,"Write tests: valid upload, invalid extension, mismatched MIME, oversized, malware detected, quarantine alert",kanban/epics/06-security-testing-observability.md,372,unrecorded_before_furthest_merged_task
814,06-security-testing-observability.md#T-06.06.01.08,"Security review: file path traversal, double extension, magic byte manipulation, zip bombs",kanban/epics/06-security-testing-observability.md,373,unrecorded_before_furthest_merged_task
815,06-security-testing-observability.md#T-06.06.02.01,"Implement generic webhook verification service: signature/HMAC verification, replay window (e.g. ±5 min), event ID dedup",kanban/epics/06-security-testing-observability.md,384,unrecorded_before_furthest_merged_task
816,06-security-testing-observability.md#T-06.06.02.02,"Build payment provider callback adapter: verify provider signature, merchant context, server-side status check; browser redirect ignored",kanban/epics/06-security-testing-observability.md,385,unrecorded_before_furthest_merged_task
817,06-security-testing-observability.md#T-06.06.02.03,"Build SMS provider callback adapter: verify authenticity, replay-safe delivery status",kanban/epics/06-security-testing-observability.md,386,unrecorded_before_furthest_merged_task
818,06-security-testing-observability.md#T-06.06.02.04,"Build storage provider callback: verify signature, replay-safe, idempotent status update",kanban/epics/06-security-testing-observability.md,387,unrecorded_before_furthest_merged_task
819,06-security-testing-observability.md#T-06.06.02.05,Implement webhook idempotency: store webhook event hash + processed flag; reject duplicates,kanban/epics/06-security-testing-observability.md,388,unrecorded_before_furthest_merged_task
820,06-security-testing-observability.md#T-06.06.02.06,Ensure raw provider events stored securely (encrypted or access-controlled) when permitted by policy,kanban/epics/06-security-testing-observability.md,389,unrecorded_before_furthest_merged_task
821,06-security-testing-observability.md#T-06.06.02.07,"Write tests: valid callback, expired timestamp, replayed event, wrong signature, missing signature, duplicate delivery",kanban/epics/06-security-testing-observability.md,390,unrecorded_before_furthest_merged_task
822,06-security-testing-observability.md#T-06.07.01.01,"Implement secrets resolution abstraction: env vars, AWS Secrets Manager / HashiCorp Vault / encrypted config file",kanban/epics/06-security-testing-observability.md,409,unrecorded_before_furthest_merged_task
823,06-security-testing-observability.md#T-06.07.01.02,Ensure secrets are encrypted at rest and masked in every API response and admin UI display,kanban/epics/06-security-testing-observability.md,410,unrecorded_before_furthest_merged_task
824,06-security-testing-observability.md#T-06.07.01.03,"Exclude secrets from logs, analytics, error tracking, telemetry, and support exports",kanban/epics/06-security-testing-observability.md,411,unrecorded_before_furthest_merged_task
825,06-security-testing-observability.md#T-06.07.01.04,Implement rotation support: overlapping active/previous key period; key versioning,kanban/epics/06-security-testing-observability.md,412,unrecorded_before_furthest_merged_task
826,06-security-testing-observability.md#T-06.07.01.05,"Audit codebase for hardcoded secrets, .env committed, frontend-bundled secrets",kanban/epics/06-security-testing-observability.md,413,unrecorded_before_furthest_merged_task
827,06-security-testing-observability.md#T-06.07.01.06,"Add CI secret scan (e.g. truffleHog, gitLeaks) to block commits with secrets",kanban/epics/06-security-testing-observability.md,414,unrecorded_before_furthest_merged_task
828,06-security-testing-observability.md#T-06.07.02.01,"Configure SCA tool (e.g. Snyk, npm audit, OWASP Dependency-Check) in CI",kanban/epics/06-security-testing-observability.md,425,unrecorded_before_furthest_merged_task
829,06-security-testing-observability.md#T-06.07.02.02,"Configure SAST tool (e.g. CodeQL, Semgrep) with custom rules for NestJS/Drizzle security patterns",kanban/epics/06-security-testing-observability.md,426,unrecorded_before_furthest_merged_task
830,06-security-testing-observability.md#T-06.07.02.03,"Configure container vulnerability scanning (e.g. Trivy, Grype) on Docker images",kanban/epics/06-security-testing-observability.md,427,unrecorded_before_furthest_merged_task
831,06-security-testing-observability.md#T-06.07.02.04,"Configure secret scanning on every PR (e.g. gitLeaks, truffleHog)",kanban/epics/06-security-testing-observability.md,428,unrecorded_before_furthest_merged_task
832,06-security-testing-observability.md#T-06.07.02.05,Define triage policy: critical/high with credible production path → block release,kanban/epics/06-security-testing-observability.md,429,unrecorded_before_furthest_merged_task
833,06-security-testing-observability.md#T-06.07.02.06,Set up license compliance check (e.g. license-checker) for dependency licenses,kanban/epics/06-security-testing-observability.md,430,unrecorded_before_furthest_merged_task
834,06-security-testing-observability.md#T-06.07.02.07,Generate SBOM (Software Bill of Materials) for each production build,kanban/epics/06-security-testing-observability.md,431,unrecorded_before_furthest_merged_task
835,06-security-testing-observability.md#T-06.07.02.08,"Create CI gate config: SCA/SAST/secret/container scans on every PR, full scan on main",kanban/epics/06-security-testing-observability.md,432,unrecorded_before_furthest_merged_task
836,06-security-testing-observability.md#T-06.07.03.01,"Harden Dockerfile: non-root user, read-only rootfs where practical, no inspector, `NODE_OPTIONS=--no-deprecation`",kanban/epics/06-security-testing-observability.md,443,unrecorded_before_furthest_merged_task
837,06-security-testing-observability.md#T-06.07.03.02,Disable `insecureHTTPParser`; set explicit request/body/header/time limits at proxy and application level,kanban/epics/06-security-testing-observability.md,444,unrecorded_before_furthest_merged_task
838,06-security-testing-observability.md#T-06.07.03.03,"Configure TLS at reverse proxy: modern protocols (TLS 1.2+), secure ciphers, HSTS",kanban/epics/06-security-testing-observability.md,445,unrecorded_before_furthest_merged_task
839,06-security-testing-observability.md#T-06.07.03.04,Ensure proxy trust configured to exact hop topology (not `trust proxy` globally),kanban/epics/06-security-testing-observability.md,446,unrecorded_before_furthest_merged_task
840,06-security-testing-observability.md#T-06.07.03.05,"Add container security scanning to CI (Trivy, etc.)",kanban/epics/06-security-testing-observability.md,447,unrecorded_before_furthest_merged_task
841,06-security-testing-observability.md#T-06.07.03.06,"Write container smoke test: non-root user, inspector not available, no unsafe parser",kanban/epics/06-security-testing-observability.md,448,unrecorded_before_furthest_merged_task
842,06-security-testing-observability.md#T-06.08.01.01,Create initial threat model document (`docs/threat-model.md`) covering all critical flows,kanban/epics/06-security-testing-observability.md,467,unrecorded_before_furthest_merged_task
843,06-security-testing-observability.md#T-06.08.01.02,"Map trust boundaries, data flows, assets, threat actors (customer, staff, admin, external attacker, provider)",kanban/epics/06-security-testing-observability.md,468,unrecorded_before_furthest_merged_task
844,06-security-testing-observability.md#T-06.08.01.03,"Apply STRIDE or similar framework to each domain (auth, isolation, wallet, contracts, files, config, providers, AI)",kanban/epics/06-security-testing-observability.md,469,unrecorded_before_furthest_merged_task
845,06-security-testing-observability.md#T-06.08.01.04,"Document accepted risks with owner, justification, compensating controls, expiry, approval",kanban/epics/06-security-testing-observability.md,470,unrecorded_before_furthest_merged_task
846,06-security-testing-observability.md#T-06.08.01.05,Define review cadence: quarterly full review + review on material flow changes,kanban/epics/06-security-testing-observability.md,471,unrecorded_before_furthest_merged_task
847,06-security-testing-observability.md#T-06.08.01.06,"Create PR checklist item: threat model update required when trust boundary, sensitive data, provider, permission, or financial flow changes",kanban/epics/06-security-testing-observability.md,472,unrecorded_before_furthest_merged_task
848,06-security-testing-observability.md#T-06.08.02.01,"Define pen test scope: auth, session, MFA, CSRF, CSP, BOLA/IDOR, rate limits, SSRF, file upload, webhooks, wallet/payment, AI tools",kanban/epics/06-security-testing-observability.md,483,unrecorded_before_furthest_merged_task
849,06-security-testing-observability.md#T-06.08.02.02,Schedule pre-launch independent penetration test; budget and vendor selection,kanban/epics/06-security-testing-observability.md,484,unrecorded_before_furthest_merged_task
850,06-security-testing-observability.md#T-06.08.02.03,Define criteria: critical/high with credible production path → fix before release; accepted risk requires owner+expiry,kanban/epics/06-security-testing-observability.md,485,unrecorded_before_furthest_merged_task
851,06-security-testing-observability.md#T-06.08.02.04,Implement automated authenticated DAST in staging (e.g. OWASP ZAP API scan),kanban/epics/06-security-testing-observability.md,486,unrecorded_before_furthest_merged_task
852,06-security-testing-observability.md#T-06.08.02.05,"Write custom security E2E suite for targeted API test cases CSRF, CORS, session rotation, rate limits, BOLA, SSRF, open redirect",kanban/epics/06-security-testing-observability.md,487,unrecorded_before_furthest_merged_task
853,06-security-testing-observability.md#T-06.08.03.01,"Create incident response runbook (`docs/runbooks/security-incident.md`): detection, containment, eradication, recovery, post-mortem",kanban/epics/06-security-testing-observability.md,498,unrecorded_before_furthest_merged_task
854,06-security-testing-observability.md#T-06.08.03.02,"Create key/token revocation procedure: API keys, provider secrets, session mass-revocation, certificate rotation",kanban/epics/06-security-testing-observability.md,499,unrecorded_before_furthest_merged_task
855,06-security-testing-observability.md#T-06.08.03.03,"Create customer communication templates: breach notification, service disruption, credential rotation",kanban/epics/06-security-testing-observability.md,500,unrecorded_before_furthest_merged_task
856,06-security-testing-observability.md#T-06.08.03.04,Set up security event channel separate from ordinary error queues (e.g. dedicated Slack/alert channel),kanban/epics/06-security-testing-observability.md,501,unrecorded_before_furthest_merged_task
857,06-security-testing-observability.md#T-06.08.03.05,"Define post-incident review process: timeline, root cause, corrective actions, documentation update",kanban/epics/06-security-testing-observability.md,502,unrecorded_before_furthest_merged_task
858,06-security-testing-observability.md#T-06.09.01.01,"Configure Vitest across all packages with shared config, coverage thresholds, and reporter",kanban/epics/06-security-testing-observability.md,521,unrecorded_before_furthest_merged_task
859,06-security-testing-observability.md#T-06.09.01.02,"Implement test utilities: controllable clock, fixed UUIDs, deterministic random, fake provider factories",kanban/epics/06-security-testing-observability.md,522,unrecorded_before_furthest_merged_task
860,06-security-testing-observability.md#T-06.09.01.03,Implement table-driven test helper for financial examples (inputs → expected outputs),kanban/epics/06-security-testing-observability.md,523,unrecorded_before_furthest_merged_task
861,06-security-testing-observability.md#T-06.09.01.04,Add `vitest --related` for affected-only test runs in CI,kanban/epics/06-security-testing-observability.md,524,unrecorded_before_furthest_merged_task
862,06-security-testing-observability.md#T-06.09.02.01,"Author unit tests for all state machines: Orders, Contracts, Invoices, Payments, Refunds, Documents, Wallet transactions, Invitations, Verification cases",kanban/epics/06-security-testing-observability.md,535,unrecorded_before_furthest_merged_task
863,06-security-testing-observability.md#T-06.09.02.02,"Author unit tests for pricing engine: VAT calculation, discounts, rounding (half-up to IRR), electricity composition rules, Jalali period calculations",kanban/epics/06-security-testing-observability.md,536,unrecorded_before_furthest_merged_task
864,06-security-testing-observability.md#T-06.09.02.03,"Author unit tests for authorization policy: role permissions, capability checks, profile-scoped access, BOLA denial",kanban/epics/06-security-testing-observability.md,537,unrecorded_before_furthest_merged_task
865,06-security-testing-observability.md#T-06.09.02.04,"Author unit tests for idempotency: idempotency key verification, duplicate detection, refund-amount calculations",kanban/epics/06-security-testing-observability.md,538,unrecorded_before_furthest_merged_task
866,06-security-testing-observability.md#T-06.09.02.05,"Author unit tests for input validation: Zod schema edge cases, normalization, locale-specific formatting",kanban/epics/06-security-testing-observability.md,539,unrecorded_before_furthest_merged_task
867,06-security-testing-observability.md#T-06.09.02.06,"Author unit tests for provider adapter responses: success, timeout, throttle, error classification, mapping",kanban/epics/06-security-testing-observability.md,540,unrecorded_before_furthest_merged_task
868,06-security-testing-observability.md#T-06.09.02.07,"Author unit tests for Jalali calendar: month lengths, leap years, period boundaries, Gregorian conversion",kanban/epics/06-security-testing-observability.md,541,unrecorded_before_furthest_merged_task
869,06-security-testing-observability.md#T-06.09.03.01,"Configure RTL with custom render helpers, providers (auth, i18n, theme), and MSW/api contract fixtures",kanban/epics/06-security-testing-observability.md,552,unrecorded_before_furthest_merged_task
870,06-security-testing-observability.md#T-06.09.03.02,"Write RTL tests for registration form: validation, OTP flow, error states, RTL layout",kanban/epics/06-security-testing-observability.md,553,unrecorded_before_furthest_merged_task
871,06-security-testing-observability.md#T-06.09.03.03,"Write RTL tests for login form: validation, error states, MFA step-up, RTL/LTR",kanban/epics/06-security-testing-observability.md,554,unrecorded_before_furthest_merged_task
872,06-security-testing-observability.md#T-06.09.03.04,"Write RTL tests for onboarding/profile forms: INDIVIDUAL and LEGAL flows, field validation, address selection",kanban/epics/06-security-testing-observability.md,555,unrecorded_before_furthest_merged_task
873,06-security-testing-observability.md#T-06.09.03.05,"Write RTL tests for dashboard: profile display, verification warning, agent invitation",kanban/epics/06-security-testing-observability.md,556,unrecorded_before_furthest_merged_task
874,06-security-testing-observability.md#T-06.09.03.06,"Write RTL tests for electricity order wizards: simple order, advanced order, green rule disclosure, price review",kanban/epics/06-security-testing-observability.md,557,unrecorded_before_furthest_merged_task
875,06-security-testing-observability.md#T-06.09.03.07,"Write RTL tests for wallet/invoice/payment pages: balance display, top-up, invoice payment, refund view",kanban/epics/06-security-testing-observability.md,558,unrecorded_before_furthest_merged_task
876,06-security-testing-observability.md#T-06.09.03.08,"Write RTL tests for admin pages: configuration, role management, product/settings CRUD",kanban/epics/06-security-testing-observability.md,559,unrecorded_before_furthest_merged_task
877,06-security-testing-observability.md#T-06.09.03.09,Ensure every critical form preserves valid input after server validation/provider error,kanban/epics/06-security-testing-observability.md,560,unrecorded_before_furthest_merged_task
878,06-security-testing-observability.md#T-06.09.03.10,Write RTL tests for permission-dependent UI: elements hidden/disabled per role,kanban/epics/06-security-testing-observability.md,561,unrecorded_before_furthest_merged_task
879,06-security-testing-observability.md#T-06.10.01.01,Set up test PostgreSQL instance in CI and local dev (Docker Compose service),kanban/epics/06-security-testing-observability.md,580,unrecorded_before_furthest_merged_task
880,06-security-testing-observability.md#T-06.10.01.02,"Configure NestJS testing module: bootstrap real app with test DB, apply migrations before each suite",kanban/epics/06-security-testing-observability.md,581,unrecorded_before_furthest_merged_task
881,06-security-testing-observability.md#T-06.10.01.03,Implement test DB lifecycle: per-worker isolated schema or database for parallel runs,kanban/epics/06-security-testing-observability.md,582,unrecorded_before_furthest_merged_task
882,06-security-testing-observability.md#T-06.10.01.04,"Build fake adapter servers: SMTP fake, SMS.ir fake, payment gateway fake, document storage fake",kanban/epics/06-security-testing-observability.md,583,unrecorded_before_furthest_merged_task
883,06-security-testing-observability.md#T-06.10.01.05,Implement deterministic signed webhook fixture builder,kanban/epics/06-security-testing-observability.md,584,unrecorded_before_furthest_merged_task
884,06-security-testing-observability.md#T-06.10.01.06,"Write helper utilities: create user, create profile, authenticate, create order, create invoice, add wallet funds",kanban/epics/06-security-testing-observability.md,585,unrecorded_before_furthest_merged_task
885,06-security-testing-observability.md#T-06.10.02.01,"Write migration integration tests: clean database apply, upgrade-path apply, rollback, data preservation",kanban/epics/06-security-testing-observability.md,596,unrecorded_before_furthest_merged_task
